"Time of Day","Process Name","PID","Operation","Path","Result","Detail","Parent PID"
"3:15:16.2718369 PM","vmtoolsd.exe","8204","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware Tools","SUCCESS","","3676"
"3:15:16.5314153 PM","PerfWatson2.exe","1692","TCP TCPCopy","DESKTOP-EL9348N.localdomain:50456 -> 40.77.226.250:https","SUCCESS","Length: 330, seqnum: 0, connid: 0","8348"
"3:15:16.5314379 PM","PerfWatson2.exe","1692","TCP Receive","DESKTOP-EL9348N.localdomain:50456 -> 40.77.226.250:https","SUCCESS","Length: 5, seqnum: 0, connid: 0","8348"
"3:15:16.5314719 PM","PerfWatson2.exe","1692","TCP Receive","DESKTOP-EL9348N.localdomain:50456 -> 40.77.226.250:https","SUCCESS","Length: 325, seqnum: 0, connid: 0","8348"
"3:15:16.5348747 PM","PerfWatson2.exe","1692","IRP_MJ_CREATE","C:\Users\gandos\AppData\Local\Microsoft\VSApplicationInsights\vstelAIF-312cbd79-9dbb-4c48-a7da-3cc2a931cb70\20190912071506_6e3929c407894e0e808e160daa1017eb.trn","SUCCESS","Desired Access: Read Attributes, Delete, Disposition: Open, Options: Non-Directory File, Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","8348"
"3:15:16.5349703 PM","PerfWatson2.exe","1692","IRP_MJ_QUERY_INFORMATION","C:\Users\gandos\AppData\Local\Microsoft\VSApplicationInsights\vstelAIF-312cbd79-9dbb-4c48-a7da-3cc2a931cb70\20190912071506_6e3929c407894e0e808e160daa1017eb.trn","SUCCESS","Type: QueryAttributeTagFile, Attributes: A, ReparseTag: 0x0","8348"
"3:15:16.5349971 PM","PerfWatson2.exe","1692","IRP_MJ_SET_INFORMATION","C:\Users\gandos\AppData\Local\Microsoft\VSApplicationInsights\vstelAIF-312cbd79-9dbb-4c48-a7da-3cc2a931cb70\20190912071506_6e3929c407894e0e808e160daa1017eb.trn","SUCCESS","Type: SetDispositionInformationFile, Delete: True","8348"
"3:15:16.5350281 PM","PerfWatson2.exe","1692","IRP_MJ_CLEANUP","C:\Users\gandos\AppData\Local\Microsoft\VSApplicationInsights\vstelAIF-312cbd79-9dbb-4c48-a7da-3cc2a931cb70\20190912071506_6e3929c407894e0e808e160daa1017eb.trn","SUCCESS","","8348"
"3:15:16.5352333 PM","PerfWatson2.exe","1692","IRP_MJ_CLOSE","C:\Users\gandos\AppData\Local\Microsoft\VSApplicationInsights\vstelAIF-312cbd79-9dbb-4c48-a7da-3cc2a931cb70\20190912071506_6e3929c407894e0e808e160daa1017eb.trn","SUCCESS","","8348"
"3:15:16.5354307 PM","PerfWatson2.exe","1692","IRP_MJ_CREATE","C:\Users\gandos\AppData\Local\Microsoft\VSApplicationInsights\vstelAIF-312cbd79-9dbb-4c48-a7da-3cc2a931cb70","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","8348"
"3:15:16.5355166 PM","PerfWatson2.exe","1692","IRP_MJ_DIRECTORY_CONTROL","C:\Users\gandos\AppData\Local\Microsoft\VSApplicationInsights\vstelAIF-312cbd79-9dbb-4c48-a7da-3cc2a931cb70\*.trn","NO SUCH FILE","Type: QueryDirectory, Filter: *.trn","8348"
"3:15:16.5355588 PM","PerfWatson2.exe","1692","IRP_MJ_CLEANUP","C:\Users\gandos\AppData\Local\Microsoft\VSApplicationInsights\vstelAIF-312cbd79-9dbb-4c48-a7da-3cc2a931cb70","SUCCESS","","8348"
"3:15:16.5356623 PM","PerfWatson2.exe","1692","IRP_MJ_CLOSE","C:\Users\gandos\AppData\Local\Microsoft\VSApplicationInsights\vstelAIF-312cbd79-9dbb-4c48-a7da-3cc2a931cb70","SUCCESS","","8348"
"3:15:16.5357207 PM","SearchIndexer.exe","3104","IRP_MJ_FILE_SYSTEM_CONTROL","C:","SUCCESS","Control: FSCTL_QUERY_USN_JOURNAL","628"
"3:15:16.5357403 PM","SearchIndexer.exe","3104","IRP_MJ_FILE_SYSTEM_CONTROL","C:","SUCCESS","Control: FSCTL_READ_USN_JOURNAL","628"
"3:15:16.5361094 PM","SearchIndexer.exe","3104","IRP_MJ_FILE_SYSTEM_CONTROL","C:","SUCCESS","Control: FSCTL_READ_USN_JOURNAL","628"
"3:15:16.5362072 PM","devenv.exe","8348","IRP_MJ_DIRECTORY_CONTROL","C:\Users","SUCCESS","Type: NotifyChangeDirectory, Filter: FILE_NOTIFY_CHANGE_FILE_NAME, FILE_NOTIFY_CHANGE_DIR_NAME, FILE_NOTIFY_CHANGE_ATTRIBUTES, FILE_NOTIFY_CHANGE_SIZE, FILE_NOTIFY_CHANGE_LAST_WRITE","3676"
"3:15:16.5363288 PM","devenv.exe","8348","IRP_MJ_DIRECTORY_CONTROL","C:\Users","SUCCESS","Type: NotifyChangeDirectory, Filter: FILE_NOTIFY_CHANGE_FILE_NAME, FILE_NOTIFY_CHANGE_DIR_NAME, FILE_NOTIFY_CHANGE_ATTRIBUTES, FILE_NOTIFY_CHANGE_SIZE, FILE_NOTIFY_CHANGE_LAST_WRITE","3676"
"3:15:16.6101354 PM","vmtoolsd.exe","3936","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware Tools","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:16.6101914 PM","vmtoolsd.exe","3936","IRP_MJ_DIRECTORY_CONTROL","C:\ProgramData\VMware\VMware Tools\tools.conf","NO SUCH FILE","Type: QueryDirectory, Filter: tools.conf","628"
"3:15:16.6102348 PM","vmtoolsd.exe","3936","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware Tools","SUCCESS","","628"
"3:15:16.6102639 PM","vmtoolsd.exe","3936","IRP_MJ_CLOSE","C:","SUCCESS","","628"
"3:15:16.6102781 PM","vmtoolsd.exe","3936","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware Tools","SUCCESS","","628"
"3:15:16.6944712 PM","ServiceHub.Host.CLR.x86.exe","5840","Thread Exit","","SUCCESS","Thread ID: 8484, User Time: 0.0000000, Kernel Time: 0.0000000","7464"
"3:15:16.7506914 PM","ManagementAgentHost.exe","3944","FASTIO_NETWORK_QUERY_OPEN","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests","FAST IO DISALLOWED","","628"
"3:15:16.7507917 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:16.7508186 PM","ManagementAgentHost.exe","3944","FASTIO_QUERY_INFORMATION","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 9/8/2018 1:30:39 PM, LastAccessTime: 9/12/2019 3:15:15 PM, LastWriteTime: 9/8/2018 1:30:39 PM, ChangeTime: 9/8/2018 1:30:39 PM, FileAttributes: D","628"
"3:15:16.7508292 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests","SUCCESS","","628"
"3:15:16.7508423 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests","SUCCESS","","628"
"3:15:16.7509530 PM","ManagementAgentHost.exe","3944","FASTIO_NETWORK_QUERY_OPEN","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests","FAST IO DISALLOWED","","628"
"3:15:16.7510410 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:16.7510628 PM","ManagementAgentHost.exe","3944","FASTIO_QUERY_INFORMATION","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 9/8/2018 1:30:39 PM, LastAccessTime: 9/12/2019 3:15:15 PM, LastWriteTime: 9/8/2018 1:30:39 PM, ChangeTime: 9/8/2018 1:30:39 PM, FileAttributes: D","628"
"3:15:16.7510723 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests","SUCCESS","","628"
"3:15:16.7510839 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests","SUCCESS","","628"
"3:15:16.7511935 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:16.7512262 PM","ManagementAgentHost.exe","3944","IRP_MJ_DIRECTORY_CONTROL","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests\*","SUCCESS","Type: QueryDirectory, Filter: *, 2: .","628"
"3:15:16.7512530 PM","ManagementAgentHost.exe","3944","IRP_MJ_DIRECTORY_CONTROL","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests","SUCCESS","Type: QueryDirectory, 1: ..","628"
"3:15:16.7512693 PM","ManagementAgentHost.exe","3944","IRP_MJ_DIRECTORY_CONTROL","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests","NO MORE FILES","Type: QueryDirectory","628"
"3:15:16.7512816 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests","SUCCESS","","628"
"3:15:16.7512936 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware CAF\pme\data\output\split-requests","SUCCESS","","628"
"3:15:16.7514289 PM","ManagementAgentHost.exe","3944","FASTIO_NETWORK_QUERY_OPEN","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","FAST IO DISALLOWED","","628"
"3:15:16.7515326 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:16.7515551 PM","ManagementAgentHost.exe","3944","FASTIO_QUERY_INFORMATION","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 9/8/2018 1:30:39 PM, LastAccessTime: 9/12/2019 3:15:15 PM, LastWriteTime: 9/8/2018 1:30:39 PM, ChangeTime: 9/8/2018 1:30:39 PM, FileAttributes: D","628"
"3:15:16.7515641 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","SUCCESS","","628"
"3:15:16.7515755 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","SUCCESS","","628"
"3:15:16.7516764 PM","ManagementAgentHost.exe","3944","FASTIO_NETWORK_QUERY_OPEN","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","FAST IO DISALLOWED","","628"
"3:15:16.7517629 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:16.7517826 PM","ManagementAgentHost.exe","3944","FASTIO_QUERY_INFORMATION","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 9/8/2018 1:30:39 PM, LastAccessTime: 9/12/2019 3:15:15 PM, LastWriteTime: 9/8/2018 1:30:39 PM, ChangeTime: 9/8/2018 1:30:39 PM, FileAttributes: D","628"
"3:15:16.7517911 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","SUCCESS","","628"
"3:15:16.7518022 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","SUCCESS","","628"
"3:15:16.7519043 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:16.7519339 PM","ManagementAgentHost.exe","3944","IRP_MJ_DIRECTORY_CONTROL","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests\*","SUCCESS","Type: QueryDirectory, Filter: *, 2: .","628"
"3:15:16.7519564 PM","ManagementAgentHost.exe","3944","IRP_MJ_DIRECTORY_CONTROL","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","SUCCESS","Type: QueryDirectory, 1: ..","628"
"3:15:16.7519713 PM","ManagementAgentHost.exe","3944","IRP_MJ_DIRECTORY_CONTROL","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","NO MORE FILES","Type: QueryDirectory","628"
"3:15:16.7519825 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","SUCCESS","","628"
"3:15:16.7519943 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware CAF\pme\data\output\requests","SUCCESS","","628"
"3:15:16.7521268 PM","ManagementAgentHost.exe","3944","FASTIO_NETWORK_QUERY_OPEN","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","FAST IO DISALLOWED","","628"
"3:15:16.7522155 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:16.7522478 PM","ManagementAgentHost.exe","3944","FASTIO_QUERY_INFORMATION","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 9/8/2018 1:30:20 PM, LastAccessTime: 9/12/2019 3:15:15 PM, LastWriteTime: 9/8/2018 1:30:20 PM, ChangeTime: 9/8/2018 1:30:20 PM, FileAttributes: D","628"
"3:15:16.7522569 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","SUCCESS","","628"
"3:15:16.7522686 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","SUCCESS","","628"
"3:15:16.7523755 PM","ManagementAgentHost.exe","3944","FASTIO_NETWORK_QUERY_OPEN","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","FAST IO DISALLOWED","","628"
"3:15:16.7524673 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:16.7524894 PM","ManagementAgentHost.exe","3944","FASTIO_QUERY_INFORMATION","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 9/8/2018 1:30:20 PM, LastAccessTime: 9/12/2019 3:15:15 PM, LastWriteTime: 9/8/2018 1:30:20 PM, ChangeTime: 9/8/2018 1:30:20 PM, FileAttributes: D","628"
"3:15:16.7524978 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","SUCCESS","","628"
"3:15:16.7525088 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","SUCCESS","","628"
"3:15:16.7535541 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","SUCCESS","Desired Access: Read Data/List Directory, Synchronize, Disposition: Open, Options: Directory, Synchronous IO Non-Alert, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:16.7535874 PM","ManagementAgentHost.exe","3944","IRP_MJ_DIRECTORY_CONTROL","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\*","SUCCESS","Type: QueryDirectory, Filter: *, 2: .","628"
"3:15:16.7536132 PM","ManagementAgentHost.exe","3944","IRP_MJ_DIRECTORY_CONTROL","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg","SUCCESS","Type: QueryDirectory, 1: .., 2: cafTestInfra_CafTestInfraProvider_1_0_0.xml, 3: caf_ConfigProvider_1_0_0.xml, 4: caf_InstallProvider_1_0_0.xml, 5: caf_RemoteCommandProvider_1_0_0.xml","628"
"3:15:16.7537435 PM","ManagementAgentHost.exe","3944","FASTIO_NETWORK_QUERY_OPEN","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\cafTestInfra_CafTestInfraProvider_1_0_0.xml","FAST IO DISALLOWED","","628"
"3:15:16.7538353 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\cafTestInfra_CafTestInfraProvider_1_0_0.xml","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:16.7538600 PM","ManagementAgentHost.exe","3944","FASTIO_QUERY_INFORMATION","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\cafTestInfra_CafTestInfraProvider_1_0_0.xml","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 3/17/2017 7:36:14 AM, LastAccessTime: 9/12/2019 12:36:48 PM, LastWriteTime: 3/17/2017 7:36:14 AM, ChangeTime: 9/8/2018 1:30:20 PM, FileAttributes: A","628"
"3:15:16.7538686 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\cafTestInfra_CafTestInfraProvider_1_0_0.xml","SUCCESS","","628"
"3:15:16.7538808 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\cafTestInfra_CafTestInfraProvider_1_0_0.xml","SUCCESS","","628"
"3:15:16.7540157 PM","ManagementAgentHost.exe","3944","FASTIO_NETWORK_QUERY_OPEN","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_ConfigProvider_1_0_0.xml","FAST IO DISALLOWED","","628"
"3:15:16.7541130 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_ConfigProvider_1_0_0.xml","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:16.7541361 PM","ManagementAgentHost.exe","3944","FASTIO_QUERY_INFORMATION","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_ConfigProvider_1_0_0.xml","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 3/17/2017 7:36:14 AM, LastAccessTime: 9/12/2019 12:36:49 PM, LastWriteTime: 3/17/2017 7:36:14 AM, ChangeTime: 9/8/2018 1:30:20 PM, FileAttributes: A","628"
"3:15:16.7541448 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_ConfigProvider_1_0_0.xml","SUCCESS","","628"
"3:15:16.7541562 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_ConfigProvider_1_0_0.xml","SUCCESS","","628"
"3:15:16.7542783 PM","ManagementAgentHost.exe","3944","FASTIO_NETWORK_QUERY_OPEN","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_InstallProvider_1_0_0.xml","FAST IO DISALLOWED","","628"
"3:15:16.7543876 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_InstallProvider_1_0_0.xml","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:16.7544379 PM","ManagementAgentHost.exe","3944","FASTIO_QUERY_INFORMATION","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_InstallProvider_1_0_0.xml","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 3/17/2017 7:36:14 AM, LastAccessTime: 9/12/2019 12:36:50 PM, LastWriteTime: 3/17/2017 7:36:14 AM, ChangeTime: 9/8/2018 1:30:20 PM, FileAttributes: A","628"
"3:15:16.7544561 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLEANUP","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_InstallProvider_1_0_0.xml","SUCCESS","","628"
"3:15:16.7544712 PM","ManagementAgentHost.exe","3944","IRP_MJ_CLOSE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_InstallProvider_1_0_0.xml","SUCCESS","","628"
"3:15:16.7547807 PM","ManagementAgentHost.exe","3944","FASTIO_NETWORK_QUERY_OPEN","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_RemoteCommandProvider_1_0_0.xml","FAST IO DISALLOWED","","628"
"3:15:16.7549724 PM","ManagementAgentHost.exe","3944","IRP_MJ_CREATE","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_RemoteCommandProvider_1_0_0.xml","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened","628"
"3:15:16.7550278 PM","ManagementAgentHost.exe","3944","FASTIO_QUERY_INFORMATION","C:\ProgramData\VMware\VMware CAF\pme\data\input\providerReg\caf_RemoteCommandProvider_1_0_0.xml","SUCCESS","Type: QueryBasicInformationFile, CreationTime: 3/17/2017 7:36:14 AM, LastAccessTime: 9/12/2019 12:36:51 PM, LastWriteTime: 3/17/2017 7:36:14 AM, ChangeTime: 9/8/2018 1:30:20 PM, FileAttributes: A","628"
